"id","name","title","org","checksum"
"","datasets/gov/migracija/lt_pilietybe","","","1b69f30c8de1831f38df9782bc298c34c92f65065b49a6e6fb64f85bc153705c"
"","datasets/gov/migracija/deportacijos","","","fa73ef4b2f74a28d702edf01a8e4f516f5eec76cc630a8828aa882827da1477b"
"","datasets/gov/vgtpt/teisis/patenkinti_prasymai","Prašymų suteikti antrinę teisinę pagalbą patenkinimo duomenys","","414cb94ea13f032f9eacef725e51595e70987a5b17bc7ca5896b24e9e041d6bb"
"","datasets/gov/vgtpt/teisis/gauti_prasymai","Gautų prašymų suteikti antrinę teisinę pagalbą duomenys","","ddb650481e85cb096c1fe69d4aeb3b981268b2ccd86a043dde5372220d418f79"
"","datasets/gov/vgtpt/teisis/gynejo_parinkimai","Gynėjo parinkimų duomenys baudžiamosiose bylose, kai gynėjo dalyvavimas pripažintas būtinu","","6824235a38e63b1e5b309e3960e997386da151631d77c5c513a564b664d0988d"
"","datasets/gov/vgtpt/teisis/ismoketa_advokatams","Teiktos valstybės garantuojamos antrinės teisinės pagalbos trukmė ir vertė","","95b43991d79a6581704603f8b1f9507a6ef59dd70f8ff1e7c5046aae2b9d429d"
"","datasets/gov/vgtpt/teisis/klasifikatoriai","Teisinės pagalbos paslaugų informacinės sistemos (TEISIS) klasifikatoriai","","bdbac70ee3766d6174711d03133e6196ce84f74b985677fefbe512cc743ee7b0"
"","datasets/gov/vgtpt/teisis/ismoketa_mediatoriams","Teiktų mediacijos paslaugų trukmė ir vertė","","3be9f2ed77216ff9884e460621ea3b29f3165c3c7f956a8b2440b30fc2eb0c63"
"","datasets/gov/ssva/pen_sertifikatai","Duomenys apie pastatų energinio naudingumo sertifikatus","","84c73aee337cebd4a329685996ca565ae2e763be0b654e8df325c8f469b459b8"
"","datasets/gov/ssva/rangovu_atestatai","Duomenys apie statinio statybos ir ekspertizės rangovų atestatus, apie statinio statybos, ekspertizės rangovų ir projektuotojų teisės pripažinimo dokumentus (juridiniai asmenys)","","6f4e89ce1d3ef0c66c303432f44791b31071317c16f749c91801ff780c79f8b1"
"","datasets/gov/ssva/vadovu_atestatai","Duomenys apie statinio statybos techninės veiklos pagrindinių sričių vadovų kvalifikacijos atestatus ir teisės pripažinimo dokumentus (fiziniai asmenys)","","229a5774f02337a0ade8cd7911880260a18ff0f4f59535afad929c5cd0a7c585"
"","datasets/gov/ssva/tpv_atestatai","Duomenys apie teritorijų planavimo vadovų atestatus (fiziniai asmenys)","","14aac3548e1022faaddcc68fdf2e548f5427e1a8be3422497f79ff515b4c9389"
"","datasets/gov/ssva/pense_atestatai","Duomenys apie pastatų energinio naudingumo sertifikavimo ekspertų kvalifikacijos atestatus (fiziniai asmenys)","","28fd545e3c316e5da9e5f9c50f5b946703e97812a751e251a3db601dced8d62d"
"","datasets/gov/rsc/laikinieji_leidimai","","","2071ff13a75458677039b924cb2db0699fc2e9767efa170b5f446b6d28baf6f5"
"","datasets/gov/rsc/licencijos","","","1076c11608c3e642f22eba0a3bd85342262bcc0cda714949df6fb47442a2594a"
"","datasets/gov/rsc/registruotos_veiklos","","","7131dc1bd88de36fcf0e0e40ee98fd8ef15b0352e6868a0aba3d2e2c3bf08385"
"","datasets/gov/rsc/vezimo_leidimai","","","81c98c8228627c038f151324a2889313b1167e3ec1c19a140fed32a13204a83b"
"","datasets/gov/rsc/saugos_reikalavimai","","","3f89680328d761dedc7aba8b78da7371809c75f6ec65031be163e4851382152a"
"","datasets/gov/rsc/apsvitos_dozes","","","e502c38704d5f167444555fd86747798f5b949f591bd1afb8616a85e2c4e4aea"
"","datasets/gov/rsc/generatoriai","","","588a369e79fa919158d1cdc9da019b188e72f15e5445cc10347af4fc6810ba9d"
"","datasets/gov/nvi/biobankas","","","201814121f5d370ff0e9d3b92436825adeb8131248eab3442936392c91c3bb6c"
"","datasets/gov/nvi/vezio_registras","","","463a727189b5003cf13f401001abedf15214699d5d7de19c5d044cf7d9083833"
"","datasets/gov/vk/bprezultatai","","","83da3e1032cd7cdf0c9adb2e071a2f51a5a5bcea4d79793350f7964b5df76433"
"","datasets/gov/vk/esirezultatai","","","db90f23f24511353fdfe5835567934023859260510311d79060e06391555053d"
"","datasets/gov/vk/rekomendacijos","","","906eb22f86a36a2617ba83b183557ad55b0071063a277becde4356c677028b99"
"","datasets/gov/vk/varezultatai","","","57d8c857c2bb982f71604c68a3b3a3b776accdc403f0e6c8ce1be9d425343b93"
"","datasets/gov/vk/mvp","","","637d07d6adbe657de2c39b7bc660e4519ba91fba7bbd7cff324b02df227b8e1c"
"","datasets/gov/vk/kiti_rezultatai","","","b4d6fb79672c8745e3bf73b6b0ad97d1ea1713be793ef5d532755ee96e462689"
"","datasets/gov/nta/teismu_sprendimai","","","37be8588946e17e814e5ddb1741836fe35cad651697476dcaf752ae0db492e0f"
"","datasets/gov/nta/protokolai","","","fd3f163e7bac8b1a16d58e1a556789ec019a805fb9425167ca9772cca957a608"
"","datasets/gov/nta/statistika","","","9683a324385e14f4a8c2a22c29117c4c41da686dde150c0911f9ea37eabb2ac3"
"","datasets/gov/nta/posedziai","","","e206c9f2e447be185e8a1a6236eef59d121a0cb15e8924ce2243bafa352a3558"
